album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
There Is More (Instrumental),5,2PFgzyd8dkyvP9yPPrQtoX,Be Still - Instrumental,spotify:track:2PFgzyd8dkyvP9yPPrQtoX,0.0312,0.389,0.356,0.911,0.0957,-12.128,0.027,148.988,0.0556,27
There Is More (Instrumental),6,3lLM24MkAPHkoJcUlFRAFD,Remembrance - Instrumental,spotify:track:3lLM24MkAPHkoJcUlFRAFD,0.11,0.389,0.384,0.915,0.11,-11.098,0.0277,140.044,0.065,26
There Is More (Instrumental),7,5ahVd5kIj6YXmcgpRvk7MU,Valentine - Instrumental,spotify:track:5ahVd5kIj6YXmcgpRvk7MU,0.000329,0.394,0.437,0.897,0.326,-11.761,0.0299,81.018,0.0518,20
There Is More (Instrumental),8,3VjTEcF25pkOUBLRAJ46Y8,Touch Of Heaven - Instrumental,spotify:track:3VjTEcF25pkOUBLRAJ46Y8,0.0652,0.455,0.364,0.889,0.27,-10.856,0.0302,134.982,0.0376,28
There Is More (Instrumental),9,3UrehExFYF5VY7YUNMKJng,Lettered Love - Instrumental,spotify:track:3UrehExFYF5VY7YUNMKJng,0.177,0.38,0.447,0.899,0.0772,-11.326,0.0295,92.022,0.17,24
There Is More (Instrumental),10,7pSIUGsscxMTHpiQUb2a4v,The Lord's Prayer - Instrumental,spotify:track:7pSIUGsscxMTHpiQUb2a4v,0.000392,0.407,0.575,0.858,0.085,-9.451,0.0296,137.99,0.0738,25
There Is More (Instrumental),11,4a52gMeCBYQxXKGNjVjf30,New Wine - Instrumental,spotify:track:4a52gMeCBYQxXKGNjVjf30,0.0371,0.375,0.226,0.906,0.109,-12.655,0.0326,140.056,0.0667,28
There Is More (Instrumental),12,3MIB0wnALH7AysjWO8McNd,So Will I (100 Billion X) - Instrumental,spotify:track:3MIB0wnALH7AysjWO8McNd,0.000659,0.442,0.501,0.923,0.466,-10.768,0.03,128.042,0.0387,28
There Is More (Live),1,2lUgap86Pux7qAgvWzuJWs,Who You Say I Am - Live,spotify:track:2lUgap86Pux7qAgvWzuJWs,0.000278,0.269,0.666,0,0.609,-6.048,0.0362,171.722,0.226,59
There Is More (Live),2,2hMLGqwoxtgB6ZoYJmeqq5,You Are Life - Live,spotify:track:2hMLGqwoxtgB6ZoYJmeqq5,0.00576,0.558,0.854,0,0.714,-6.495,0.0432,115.004,0.279,39
There Is More (Live),3,6aLfDBncW19h8whgETITCe,The Passion - Live,spotify:track:6aLfDBncW19h8whgETITCe,0.00407,0.457,0.701,0,0.686,-6.586,0.0383,139.934,0.292,44
There Is More (Live),4,6zxC6X9gFM5uKWRVGVGt3I,God So Loved - Live,spotify:track:6zxC6X9gFM5uKWRVGVGt3I,0.0317,0.458,0.523,0,0.2,-7.568,0.0291,138.916,0.321,45
There Is More (Live),5,6OIzniRIlDqO4DQ6Way8P3,Be Still - Live,spotify:track:6OIzniRIlDqO4DQ6Way8P3,0.0571,0.336,0.438,2.25E-05,0.104,-9.478,0.0289,148.717,0.076,46
There Is More (Live),6,2Ht3ibUwkjZ8UskiTX2IUA,Remembrance - Live,spotify:track:2Ht3ibUwkjZ8UskiTX2IUA,0.223,0.376,0.504,1.90E-06,0.556,-8.087,0.0273,139.978,0.127,44
There Is More (Live),7,5AabNgdrUPZJlXYe6VESBH,Valentine - Live,spotify:track:5AabNgdrUPZJlXYe6VESBH,0.00202,0.359,0.527,0,0.106,-7.733,0.0323,81.019,0.0946,41
There Is More (Live),8,0pfm3xmeB1xNdTcKap5Jum,Touch Of Heaven - Live,spotify:track:0pfm3xmeB1xNdTcKap5Jum,0.133,0.4,0.438,0,0.104,-7.934,0.0295,134.893,0.221,53
There Is More (Live),9,3H1IeVpq0rRoChHqshYD85,Lettered Love - Live,spotify:track:3H1IeVpq0rRoChHqshYD85,0.184,0.484,0.525,6.00E-06,0.675,-9.751,0.0294,92.021,0.273,38
There Is More (Live),10,17mdh3I1FEqBhjvgKgAcGD,The Lord's Prayer - Live,spotify:track:17mdh3I1FEqBhjvgKgAcGD,0.00729,0.353,0.539,0,0.831,-7.997,0.0309,137.96,0.129,41
There Is More (Live),11,1MX4dx6yNvAH2GjIVsUF4h,New Wine - Live,spotify:track:1MX4dx6yNvAH2GjIVsUF4h,0.065,0.377,0.31,0,0.114,-10.067,0.029,140.212,0.145,53
There Is More (Live),12,1dnNDM04yKaJl0tQ34TUXd,So Will I (100 Billion X) - Live,spotify:track:1dnNDM04yKaJl0tQ34TUXd,0.00568,0.308,0.581,0,0.698,-8.509,0.0338,127.233,0.103,50
There Is More (Live),13,2rmmBhg4YB9wE6oSdYIcF1,Seasons - Live,spotify:track:2rmmBhg4YB9wE6oSdYIcF1,0.0306,0.224,0.537,0,0.673,-7.474,0.0413,145.866,0.113,44
There Is More (Live),14,51Q6EroQAuMerQf0Nvfrdh,Who You Say I Am - Live/Acoustic,spotify:track:51Q6EroQAuMerQf0Nvfrdh,0.246,0.373,0.27,0,0.0778,-11.518,0.0273,171.577,0.15,42
There Is More (Live),15,52pWX2yqr5nl5ZQeP4bj0M,Remembrance - Live/Acoustic,spotify:track:52pWX2yqr5nl5ZQeP4bj0M,0.821,0.523,0.194,0,0.107,-13.744,0.0302,139.923,0.116,44
There Is More (Live),16,2WZxGKwbxjizNdwjYryw8f,Touch Of Heaven - Live/Acoustic,spotify:track:2WZxGKwbxjizNdwjYryw8f,0.878,0.531,0.1,0,0.106,-13.916,0.0314,134.806,0.096,45
There Is More (Live),17,6ZYcJRAh9zlbEbKmlD4ySK,The Passion - Live/Acoustic,spotify:track:6ZYcJRAh9zlbEbKmlD4ySK,0.293,0.394,0.411,0,0.234,-9.629,0.0291,69.455,0.171,40
There Is More,1,50lW1fKoDtyKaiR2bR7ksl,Who You Say I Am,spotify:track:50lW1fKoDtyKaiR2bR7ksl,0.000292,0.271,0.669,0,0.61,-6.046,0.0362,171.911,0.21,64
There Is More,2,732IGuPmiz5jt3iasSLlFi,You Are Life,spotify:track:732IGuPmiz5jt3iasSLlFi,0.00571,0.558,0.858,0,0.715,-6.5,0.0431,114.992,0.269,43
There Is More,3,69bi9FkxOVP5nI7VadHKjp,The Passion,spotify:track:69bi9FkxOVP5nI7VadHKjp,0.00426,0.464,0.694,0,0.686,-6.593,0.0362,139.916,0.288,48
There Is More,4,7pV7A75agkBv5Vnl3PqvwD,God So Loved,spotify:track:7pV7A75agkBv5Vnl3PqvwD,0.0267,0.454,0.525,0,0.2,-7.567,0.0284,138.932,0.329,50
There Is More,5,1LnhZGHXR4RJowuNz3wb1L,Be Still,spotify:track:1LnhZGHXR4RJowuNz3wb1L,0.0601,0.352,0.433,2.36E-05,0.103,-9.485,0.0285,148.738,0.0771,51
There Is More,6,39j8vHnmQYpN87ifGIK7UK,Remembrance,spotify:track:39j8vHnmQYpN87ifGIK7UK,0.229,0.365,0.51,1.73E-06,0.554,-8.067,0.0276,139.854,0.13,48
There Is More,7,0oe9sIcwjodrYVHOSfT5Y6,Valentine,spotify:track:0oe9sIcwjodrYVHOSfT5Y6,0.00189,0.228,0.527,0,0.106,-7.72,0.0359,161.463,0.0843,47
There Is More,8,0X7KcOQdOeAuHQjURq0PVL,Touch Of Heaven,spotify:track:0X7KcOQdOeAuHQjURq0PVL,0.131,0.399,0.438,0,0.105,-7.947,0.0297,134.863,0.211,54
There Is More,9,5FQxCrphg2xjAhNzUXRQxc,Lettered Love,spotify:track:5FQxCrphg2xjAhNzUXRQxc,0.182,0.333,0.52,6.28E-06,0.673,-9.746,0.0315,91.983,0.259,45
There Is More,10,4JSHSBPIwUMzjF6v1jWLdi,The Lord's Prayer,spotify:track:4JSHSBPIwUMzjF6v1jWLdi,0.00744,0.35,0.537,0,0.831,-8.012,0.0311,137.92,0.123,47
There Is More,11,5OMpZa1m8amJy7ICItG1Sc,New Wine,spotify:track:5OMpZa1m8amJy7ICItG1Sc,0.0658,0.362,0.307,0,0.114,-10.056,0.0293,140.055,0.154,56
There Is More,12,3ebqpN2hFJNeTuTTI5G0nd,So Will I (100 Billion X),spotify:track:3ebqpN2hFJNeTuTTI5G0nd,0.00594,0.307,0.587,0,0.698,-8.503,0.0343,127.551,0.0981,57
There Is More,13,5dvZzijbqmJ0lgUq9j9eG3,Seasons (Live) - Bonus,spotify:track:5dvZzijbqmJ0lgUq9j9eG3,0.029,0.275,0.538,0,0.673,-7.42,0.0372,145.685,0.101,47
There Is More,14,5GpIzOMAMHws2xOSjoyYj1,Who You Say I Am (Live Acoustic) - Bonus,spotify:track:5GpIzOMAMHws2xOSjoyYj1,0.257,0.378,0.285,0,0.078,-11.503,0.0271,171.865,0.175,47
There Is More,15,4nL5eZM7nlC8cyQfKKYZQZ,Remembrance (Live Acoustic) - Bonus,spotify:track:4nL5eZM7nlC8cyQfKKYZQZ,0.812,0.522,0.199,0,0.107,-13.736,0.0301,140.033,0.107,47
There Is More,16,3az1K7WlXr9OLsVUivPlxx,Touch Of Heaven (Live Acoustic) - Bonus,spotify:track:3az1K7WlXr9OLsVUivPlxx,0.879,0.498,0.103,0,0.106,-13.925,0.0317,134.852,0.108,48
There Is More,17,5Rm70bhYNH2eTtHjlwgPY0,The Passion (Live Acoustic) - Bonus,spotify:track:5Rm70bhYNH2eTtHjlwgPY0,0.283,0.437,0.413,0,0.252,-9.602,0.03,69.825,0.17,45
Christmas: The Peace Project,1,2soNiIWAQItFQjo4yIfipv,Joy To The World,spotify:track:2soNiIWAQItFQjo4yIfipv,0.000675,0.506,0.723,0,0.0827,-6.931,0.0265,96.001,0.364,53
Christmas: The Peace Project,3,6dQAlNaiqvRFb3fCyn8Qf2,Seasons,spotify:track:6dQAlNaiqvRFb3fCyn8Qf2,0.0776,0.285,0.525,0,0.104,-7.351,0.0303,145.713,0.209,54
Christmas: The Peace Project,4,4Ukgts8jEXRnQkC2Qmem6A,Prince Of Heaven,spotify:track:4Ukgts8jEXRnQkC2Qmem6A,0.119,0.173,0.466,0,0.0926,-7.719,0.0319,82.093,0.0768,51
Christmas: The Peace Project,5,7DMEFNqGo1ZN3sMrGxa262,O Come All Ye Faithful,spotify:track:7DMEFNqGo1ZN3sMrGxa262,0.0409,0.356,0.458,0,0.13,-7.375,0.0262,149.983,0.296,50
Christmas: The Peace Project,6,5euTnYyKVz1Yg14MK69OM4,Noel,spotify:track:5euTnYyKVz1Yg14MK69OM4,0.00254,0.504,0.68,1.13E-05,0.0935,-6.773,0.0312,119.97,0.255,48
Christmas: The Peace Project,8,2MpaUTFtb1CSHTzyWKu3Sd,Silent Night (With Saviour King),spotify:track:2MpaUTFtb1CSHTzyWKu3Sd,0.309,0.106,0.257,8.03E-06,0.0737,-11.452,0.0301,73.912,0.111,45
Christmas: The Peace Project,9,0jQBQyV5NC7vjcslCxQbLx,Arrival,spotify:track:0jQBQyV5NC7vjcslCxQbLx,0.00145,0.457,0.76,0,0.322,-6.849,0.0326,132,0.141,46
Christmas: The Peace Project,2,0gKhB9pDvFFLIPTyLiW6tN,Hark,spotify:track:0gKhB9pDvFFLIPTyLiW6tN,0.0429,0.252,0.458,2.73E-06,0.0903,-7.824,0.0314,134.104,0.144,49
Christmas: The Peace Project,7,3sewkmh4zKYnvVxDOoqXUP,When I Think Upon Christmas,spotify:track:3sewkmh4zKYnvVxDOoqXUP,0.518,0.519,0.328,1.58E-05,0.0643,-10.425,0.0266,109.904,0.442,46
Christmas: The Peace Project,8,00IVY0k9Qhaz21caHJ968F,Silent Night (with Saviour King),spotify:track:00IVY0k9Qhaz21caHJ968F,0.338,0.18,0.25,5.49E-06,0.0734,-11.839,0.0294,75.255,0.102,47
Christmas: The Peace Project,10,2JsaWI0BPSUutIXgF5UsYt,Theme Of The Eastern Star,spotify:track:2JsaWI0BPSUutIXgF5UsYt,0.54,0.0772,0.204,0.575,0.552,-14.235,0.0387,174.121,0.0351,42
Christmas: The Peace Project,11,62mIVLwQoI8tzNmHKUxikq,O Holy Night,spotify:track:62mIVLwQoI8tzNmHKUxikq,0.00775,0.405,0.562,1.37E-06,0.108,-7.929,0.0288,111.832,0.133,50
Christmas: The Peace Project,12,5T5O57EsDkP24rgpcLi2N8,Peace Upon The Earth,spotify:track:5T5O57EsDkP24rgpcLi2N8,0.438,0.304,0.267,1.83E-05,0.142,-13.522,0.0314,111.946,0.211,43
Superhit Qawwali of Sarfaraz Chisti,1,0l5ODSsebPkxKg2Sdl2HxR,Chup Chap Tere Kadmo Me Pada Hu,spotify:track:0l5ODSsebPkxKg2Sdl2HxR,0.813,0.421,0.56,2.80E-05,0.435,-10.933,0.0432,110.073,0.708,1
Superhit Qawwali of Sarfaraz Chisti,2,3l0ku7J8de1Ae4yWGheF3d,Hum Safar Mere Hum Safar,spotify:track:3l0ku7J8de1Ae4yWGheF3d,0.83,0.432,0.597,0,0.162,-9.491,0.0545,133.466,0.599,0
Superhit Qawwali of Sarfaraz Chisti,3,0CORc14h1mFgDFupgb7ryk,Khawaja Maharaja Karo Kirpa,spotify:track:0CORc14h1mFgDFupgb7ryk,0.756,0.391,0.716,2.06E-06,0.232,-6.071,0.0536,89.977,0.841,13
Superhit Qawwali of Sarfaraz Chisti,4,0phSCC4diy214feMqr6tsb,Main To Nam Japu Ali Ali,spotify:track:0phSCC4diy214feMqr6tsb,0.787,0.438,0.665,0,0.0925,-7.408,0.18,92.234,0.706,1
Superhit Qawwali of Sarfaraz Chisti,5,3nbNRtbhrWn7TT8b2NxWiJ,Mera Laz Pal Hai Khawaja,spotify:track:3nbNRtbhrWn7TT8b2NxWiJ,0.852,0.44,0.559,0,0.413,-7.977,0.0878,161.022,0.706,3
Superhit Qawwali of Sarfaraz Chisti,6,6FovjLPHKCd5bb6B3DiZRE,Mere Kamunsha Aaj Dulha Bane Hai,spotify:track:6FovjLPHKCd5bb6B3DiZRE,0.771,0.388,0.812,0,0.829,-4.733,0.0675,113.049,0.766,0
Superhit Qawwali of Sarfaraz Chisti,7,5vNuSYtrRvEYddUfXZRPMo,Nazara Ali Ka Hai,spotify:track:5vNuSYtrRvEYddUfXZRPMo,0.806,0.516,0.573,2.80E-05,0.0966,-10.385,0.0904,129.984,0.821,1
Superhit Qawwali of Sarfaraz Chisti,8,63NTvdZpx31sk9cMTqTHZ8,Nur Tera Hai Mere Allah,spotify:track:63NTvdZpx31sk9cMTqTHZ8,0.821,0.407,0.674,1.65E-05,0.331,-5.429,0.0408,119.818,0.625,0
Superhit Qawwali of Sarfaraz Chisti,9,4ynkIJIpCoblnbBcCQCJMw,Ye To Batado Sahere Madina Kaisha Hai,spotify:track:4ynkIJIpCoblnbBcCQCJMw,0.839,0.321,0.804,5.29E-06,0.357,-3.515,0.0713,160.65,0.703,0
"Ruhaniyat - Sufi Qawwalis, Vol. 2",1,4Swv6GfMOtTl4ahflajklc,Namaz-E-Wafa Bewuzu Ho Rahi Hai,spotify:track:4Swv6GfMOtTl4ahflajklc,0.804,0.528,0.338,3.86E-05,0.204,-16.991,0.315,92.048,0.632,0
"Ruhaniyat - Sufi Qawwalis, Vol. 2",2,6MPiOwJQVzYqGlQrlPIhWB,Tujhe Takeya Toh Laga Mujhe Aise,spotify:track:6MPiOwJQVzYqGlQrlPIhWB,0.739,0.59,0.459,0,0.323,-12.881,0.453,118.5,0.687,1
"Ruhaniyat - Sufi Qawwalis, Vol. 2",3,6PGaaPdAVZi9oTjXpYUfYd,Aaj Rang Hai Ma,spotify:track:6PGaaPdAVZi9oTjXpYUfYd,0.787,0.374,0.483,0,0.28,-13.356,0.148,81.482,0.638,0
Kun Tumi mayamoyee (Original),1,2d09ggKO29C2h0M1enpsmV,Modhumoi Eai Jibon - Original,spotify:track:2d09ggKO29C2h0M1enpsmV,0.237,0.704,0.438,2.88E-06,0.116,-8.608,0.039,124.08,0.705,15
Kun Tumi mayamoyee (Original),2,4ZqEJDSbJNh3H3btYXQ4Qm,Tora Xuwoni - Original,spotify:track:4ZqEJDSbJNh3H3btYXQ4Qm,0.72,0.655,0.593,0.00303,0.119,-6.924,0.0281,95.027,0.522,11
Kun Tumi mayamoyee (Original),3,6TTQrHsGlwyA435dRg24c5,Sanchal Ejuri - Original,spotify:track:6TTQrHsGlwyA435dRg24c5,0.442,0.54,0.593,1.72E-06,0.109,-6.987,0.033,87.034,0.229,9
Kun Tumi mayamoyee (Original),4,1yjaJJK7rJwMnfRoQzVpR6,Mayamoyee Nixa - Original,spotify:track:1yjaJJK7rJwMnfRoQzVpR6,0.0382,0.662,0.671,0.003,0.102,-8.79,0.0245,105.035,0.485,7
Kun Tumi mayamoyee (Original),5,6jU2652iMdG8DbZFOGYuki,Uwola Smritir - Original,spotify:track:6jU2652iMdG8DbZFOGYuki,0.931,0.302,0.34,7.66E-06,0.102,-8.151,0.0312,178.603,0.117,6
Kun Tumi mayamoyee (Original),6,5PnxjFXjUVcb04wnSkF5p0,Mur Jibonole - Original,spotify:track:5PnxjFXjUVcb04wnSkF5p0,0.71,0.584,0.544,2.44E-06,0.0699,-7.618,0.0266,100.027,0.254,5
Kun Tumi mayamoyee (Original),7,5dlkDodplfTZnPnG8QebIx,Neete Naba Xur - Original,spotify:track:5dlkDodplfTZnPnG8QebIx,0.922,0.355,0.334,1.98E-06,0.147,-7.344,0.0326,179.497,0.36,6
Kun Tumi mayamoyee (Original),8,035BjNdhjWn1flQlVXkwGp,Mosi Diya Mur - Original,spotify:track:035BjNdhjWn1flQlVXkwGp,0.21,0.75,0.687,2.66E-05,0.655,-7.582,0.0465,164.015,0.606,4
YRF Top 10 - Meter Down,1,3qn3ViQQ0eN3oTozX7MIwz,"Bulleya (From ""Sultan"")",spotify:track:3qn3ViQQ0eN3oTozX7MIwz,0.369,0.675,0.579,3.40E-06,0.118,-11.976,0.0307,97.019,0.722,11
YRF Top 10 - Meter Down,2,5UDuJ6YJcQmEZNoh4bBPhY,"Do Pal (From ""Veer-Zaara"")",spotify:track:5UDuJ6YJcQmEZNoh4bBPhY,0.634,0.366,0.554,0.000386,0.145,-7.501,0.0338,83.606,0.378,11
YRF Top 10 - Meter Down,3,3qqGurszZcFuFGkZce72fx,"Saiyaara (From ""Ek Tha Tiger"")",spotify:track:3qqGurszZcFuFGkZce72fx,0.464,0.658,0.663,0.000571,0.0897,-8.179,0.0264,93.006,0.681,15
YRF Top 10 - Meter Down,4,5wOd6Yp0stclXAhAACSkzR,"Mere Sang (From ""New York"")",spotify:track:5wOd6Yp0stclXAhAACSkzR,0.641,0.64,0.534,5.72E-06,0.115,-10.529,0.0365,114.936,0.575,12
YRF Top 10 - Meter Down,5,4hezlbrDCYxH48h2uMc1pt,"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu "")",spotify:track:4hezlbrDCYxH48h2uMc1pt,0.815,0.537,0.367,0,0.132,-9.362,0.0241,90.954,0.348,14
YRF Top 10 - Meter Down,6,5HNhxuJsPtyAScdmO2hNzp,"Tu (From ""Dum Laga Ke Haisha"")",spotify:track:5HNhxuJsPtyAScdmO2hNzp,0.0496,0.418,0.681,0.0273,0.123,-6.7,0.0343,82.476,0.636,7
YRF Top 10 - Meter Down,7,4VN1sqOPpsIcRgTef1qGr8,"Jiya (From ""Gunday"")",spotify:track:4VN1sqOPpsIcRgTef1qGr8,0.22,0.468,0.636,0.000117,0.0694,-8.38,0.0295,171.923,0.428,11
YRF Top 10 - Meter Down,8,3mqamUHo0HG7jhvlBow3GE,"Saathiya (From ""Saathiya"")",spotify:track:3mqamUHo0HG7jhvlBow3GE,0.19,0.576,0.456,0,0.332,-15.253,0.057,87.963,0.546,8
YRF Top 10 - Meter Down,9,4sSjcOaWs1C7BYzsjfdtAN,"O Re Piya (From ""Aaja Nachle"")",spotify:track:4sSjcOaWs1C7BYzsjfdtAN,0.778,0.584,0.533,0.000635,0.124,-8.836,0.033,99.998,0.487,10
YRF Top 10 - Meter Down,10,5hqWyp2ozelMUulbqf07d4,"Tere Liye (From ""Veer-Zaara"")",spotify:track:5hqWyp2ozelMUulbqf07d4,0.828,0.526,0.461,0.00189,0.139,-8.593,0.0248,98.058,0.321,12
Axone (Original Motion Picture Soundtrack),1,7cUIpvenXvUpjXAYkZEWEl,Dance It Out,spotify:track:7cUIpvenXvUpjXAYkZEWEl,0.516,0.749,0.597,0,0.71,-12.575,0.107,109.985,0.877,7
Axone (Original Motion Picture Soundtrack),2,3OdlvF7V96KY9GY025iTro,Soraren,spotify:track:3OdlvF7V96KY9GY025iTro,0.958,0.748,0.161,0,0.329,-14.827,0.379,70.242,0.225,3
Axone (Original Motion Picture Soundtrack),3,35YByE0TSwGnllWqhtZzsN,Nura Pakhang,spotify:track:35YByE0TSwGnllWqhtZzsN,0.983,0.384,0.04,4.44E-05,0.0852,-19.715,0.0356,69.287,0.193,3
Axone (Original Motion Picture Soundtrack),4,0RBCYGMsQCrFlXMuxPLWMN,Bendang's Dreamy Piano - Instrumental,spotify:track:0RBCYGMsQCrFlXMuxPLWMN,0.694,0.153,0.0337,0.914,0.127,-23.159,0.0437,88.763,0.0326,4
Axone (Original Motion Picture Soundtrack),5,1wEIifD22jzubrXD1DbIWC,Bendang's Walking Away - Instrumental,spotify:track:1wEIifD22jzubrXD1DbIWC,0.956,0.525,0.249,0.896,0.121,-24.087,0.0307,109.984,0.0951,3
Axone (Original Motion Picture Soundtrack),6,4ddh3d2Wkk9ArrMXVPGg6z,Hoi Kiw,spotify:track:4ddh3d2Wkk9ArrMXVPGg6z,0.581,0.813,0.184,7.39E-06,0.122,-17.609,0.349,139.975,0.106,2
Axone (Original Motion Picture Soundtrack),7,58nOkCMiUuYBiCM5RFthtR,Hoi Kiw Dance Version - Instrumental,spotify:track:58nOkCMiUuYBiCM5RFthtR,0.708,0.767,0.247,0.893,0.111,-16.335,0.305,140.106,0.422,3
Axone (Original Motion Picture Soundtrack),8,3zPKz9HvfCi88daiRFhITq,Looking Into Void - Instrumental,spotify:track:3zPKz9HvfCi88daiRFhITq,0.943,0.234,0.00846,0.91,0.115,-26.107,0.0472,128.754,0.0799,3
Axone (Original Motion Picture Soundtrack),9,7ryEeDU0q13QI4WAaBQkcu,Tokari Geet,spotify:track:7ryEeDU0q13QI4WAaBQkcu,0.631,0.595,0.352,0.000641,0.0884,-17.472,0.0602,110.735,0.844,2
Axone (Original Motion Picture Soundtrack),10,2a1UYchhXwCwt7EVoWdXs3,Upasana's Theme - Instrumental,spotify:track:2a1UYchhXwCwt7EVoWdXs3,0.95,0.132,0.112,0.648,0.125,-16.11,0.0407,69.184,0.0383,3
"Börgeet - Ghôxaa, Vol. 1",1,0dzAbRFfEwmXqvJjFNlCqc,Aaju XuPäräbhaatè,spotify:track:0dzAbRFfEwmXqvJjFNlCqc,0.64,0.321,0.608,2.07E-06,0.328,-8.346,0.0369,120.239,0.645,17
"Börgeet - Ghôxaa, Vol. 1",2,3l6XgBhjmKul3YcdeApvkK,Birindā,spotify:track:3l6XgBhjmKul3YcdeApvkK,0.785,0.285,0.437,0,0.116,-9.741,0.0281,103.139,0.425,17
"Börgeet - Ghôxaa, Vol. 1",3,2plO6zg9F9SBkZBj0ZWDaj,Päräbhaatè,spotify:track:2plO6zg9F9SBkZBj0ZWDaj,0.712,0.299,0.526,0,0.302,-7.622,0.0291,107.315,0.364,28
"Börgeet - Ghôxaa, Vol. 1",4,3WNdPzMnb893OnwqLzWqCA,Udhäbä Bondhu,spotify:track:3WNdPzMnb893OnwqLzWqCA,0.727,0.339,0.433,0,0.225,-8.979,0.0325,113.989,0.52,18
"Börgeet - Ghôxaa, Vol. 1",5,1Lryn60BXv5eABqdmSpMpU,Bheli Päräbexä,spotify:track:1Lryn60BXv5eABqdmSpMpU,0.633,0.196,0.458,0,0.0757,-9.779,0.0375,60.043,0.464,14
"Börgeet - Ghôxaa, Vol. 1",6,3pqkmDZoI6GjXsvmNYrLkQ,Xebähu Mänä,spotify:track:3pqkmDZoI6GjXsvmNYrLkQ,0.66,0.523,0.417,1.30E-06,0.293,-10.172,0.0299,127.986,0.476,14
"Börgeet - Ghôxaa, Vol. 1",7,7qEGe4xBTUqawOzQIY0njC,Gägänè Gäräjè,spotify:track:7qEGe4xBTUqawOzQIY0njC,0.753,0.399,0.522,0,0.355,-8.873,0.0317,127.94,0.597,13
"Börgeet - Ghôxaa, Vol. 1",8,6G4MYSmnvaplppSxjX7xv8,Moyi Durasaarä,spotify:track:6G4MYSmnvaplppSxjX7xv8,0.9,0.176,0.179,0,0.264,-13.902,0.0318,86.768,0.227,25
"Börgeet - Ghôxaa, Vol. 1",9,00xC51byqy2s9lLAYp0z6M,Ghôxaa Brähmaa Aadi Kori,spotify:track:00xC51byqy2s9lLAYp0z6M,0.901,0.133,0.25,0,0.369,-9.544,0.0337,71.248,0.215,25
Ishqeria,1,1UTvZDCq7agwfn2YfCobd7,Assalatul,spotify:track:1UTvZDCq7agwfn2YfCobd7,0.589,0.538,0.781,0,0.125,-4.742,0.03,95.034,0.507,2
Ishqeria,2,4VLabA5OlBhMs22u7bbFnv,Toofaani Hawa,spotify:track:4VLabA5OlBhMs22u7bbFnv,0.0258,0.464,0.874,0,0.211,-4.718,0.0556,188.058,0.64,1
Ishqeria,3,6bEwHGicvt30PvGJa2y7He,Jeans Pant Aur Choli,spotify:track:6bEwHGicvt30PvGJa2y7He,0.019,0.648,0.823,0,0.399,-4.595,0.0493,146.037,0.651,4
Ishqeria,4,6IVICbNfBGrquNIdlUsl6b,Milon Ke Faasle,spotify:track:6IVICbNfBGrquNIdlUsl6b,0.223,0.44,0.84,0,0.0868,-4.091,0.0426,143.88,0.571,2
Ishqeria,5,5ujZgMfiZM6mkp8PdDnDbj,Yaadein,spotify:track:5ujZgMfiZM6mkp8PdDnDbj,0.00395,0.632,0.882,1.12E-06,0.481,-4.841,0.0436,98.033,0.817,4
Ishqeria,6,3Mk3MJgWbXqrtfj3eGa9El,Ishqeria,spotify:track:3Mk3MJgWbXqrtfj3eGa9El,0.345,0.38,0.635,0,0.536,-4.395,0.0379,78.21,0.277,1
Ishqeria,7,0NlCsBxNJ6XXVfm0DKdA7t,Milon Ke Faasle (Unplugged),spotify:track:0NlCsBxNJ6XXVfm0DKdA7t,0.778,0.585,0.318,3.85E-05,0.107,-9.487,0.0289,138.087,0.402,0
Ishqeria,8,22dartlCg1MDGCa2slJeUr,Assalatul (Duet Version),spotify:track:22dartlCg1MDGCa2slJeUr,0.63,0.537,0.756,0,0.151,-4.518,0.0287,95.003,0.545,0
Shyamorai Kolia,1,5TAYkNrYYXIPsxJnUC9IKT,Shyamorai Kolia,spotify:track:5TAYkNrYYXIPsxJnUC9IKT,0.835,0.384,0.72,0,0.341,-5.597,0.058,78.254,0.687,19
Shyamorai Kolia,2,5giE6LDJT1elSNyNxprCi5,Bhaang Khai Pogola,spotify:track:5giE6LDJT1elSNyNxprCi5,0.837,0.423,0.653,0,0.132,-5.775,0.115,78.561,0.624,12
Shyamorai Kolia,3,6VyZFO2MITPOw57l7S2WKX,Xuwornor Aaxoney,spotify:track:6VyZFO2MITPOw57l7S2WKX,0.808,0.491,0.671,0,0.133,-6.119,0.0998,125.454,0.744,4
Shyamorai Kolia,4,27uGm2574JhFTUjtUKbsCo,Krishna Krishna Buli,spotify:track:27uGm2574JhFTUjtUKbsCo,0.774,0.389,0.718,1.24E-06,0.334,-5.007,0.102,82.29,0.81,6
Shyamorai Kolia,5,5opCnwMP2Khk6nt5hF0R1g,Mayamoi Xonxaarot,spotify:track:5opCnwMP2Khk6nt5hF0R1g,0.814,0.47,0.747,0.000107,0.548,-4.796,0.0773,131.96,0.735,10
Kirili,1,3vE5vczXlOUY5yQ0X4PdaC,Husori,spotify:track:3vE5vczXlOUY5yQ0X4PdaC,0.765,0.496,0.631,0,0.126,-8.889,0.493,75.091,0.703,15
